char,deltaup,deltadown,downtime,uptime,char_index,user
;,0.183833122253,0.0625550746918,9.26505184174,9.32761502266,30,megan
;,0,0.0843651294708,0,0.0843710899353,0,megan
;,0.281518936157,0.0902318954468,0.191286087036,0.28152513504,1,megan
9,0.799093961716,0.0792229175568,0.911156177521,0.990387201309,2,megan
2,0.467252969742,0.0929720401764,1.28543806076,1.37841701508,3,megan
=,0.512681007385,0.0566699504852,1.74144601822,1.79812812805,4,megan
d,0.472151041031,0.0693299770355,2.14427018166,2.21360707283,5,megan
i,0.214257955551,0.0624330043793,2.29609513283,2.35853600502,6,megan
s,0.341496944427,0.0891721248627,2.54842019081,2.63759922981,7,megan
t,0.256264209747,0.0622391700745,2.74244523048,2.80469512939,8,megan
a,0.204113960266,0.0650589466095,2.88150119781,2.94656610489,9,megan
n,0.28618311882,0.0693120956421,3.09837222099,3.16769003868,10,megan
c,0.208791017532,0.0410139560699,3.26614713669,3.30716919899,11,megan
e,0.55660200119,0.0859599113464,3.73679018021,3.82275605202,12,megan
=,0.57284283638,0.0902409553528,4.21939206123,4.30963921547,13,megan
c,0.364672899246,0.0750169754028,4.5090482235,4.58407211304,14,megan
o,0.236435174942,0.0637881755829,4.68169307709,4.74549007416,15,megan
m,0.307243108749,0.0508899688721,4.93804502487,4.98894810677,16,megan
m,0.200007915497,0.0594279766083,5.0786280632,5.13806319237,17,megan
o,0.496350049973,0.0708589553833,5.50411915779,5.57498407364,18,megan
n,0.271677970886,0.0873250961304,5.68847203255,5.77580404282,19,megan
=,0.660599946976,0.0594098567963,6.28966212273,6.34907913208,20,megan
c,0.32172703743,0.0438821315765,6.56750702858,6.6113960743,21,megan
a,0.339370965958,0.0524070262909,6.85447216034,6.90688610077,22,megan
t,0.231037139893,0.0595259666443,7.02598309517,7.08551621437,23,megan
c,0.238729000092,0.0484540462494,7.21625804901,7.26471805573,24,megan
h,0.208431959152,0.0597178936005,7.36496901512,7.42470121384,25,megan
=,0.574953794479,0.0793249607086,7.86060023308,7.93993210793,26,megan
4,0.793480157852,0.0580961704254,8.5959842205,8.65408706665,27,megan
5,0.224858999252,0.0521078109741,8.76873517036,8.8208501339,28,megan
;,0.339294910431,0.0580770969391,9.04995322227,9.10803723335,29,megan
;,0.180776119232,0.0583839416504,9.17234611511,9.23073601723,30,megan
;,0,0.0516059398651,0,0.0516130924225,0,megan
;,0.209620952606,0.0683310031891,0.141290903091,0.209628105164,1,megan
9,0.689433097839,0.0910031795502,0.739722967148,0.830728054047,2,megan
2,0.388881206512,0.0907790660858,1.03782391548,1.12860798836,3,megan
=,0.552077054977,0.0609261989594,1.52897310257,1.58990693092,4,megan
d,0.392490148544,0.0439641475677,1.87750005722,1.92146992683,5,megan
i,0.33420920372,0.0676651000977,2.14404296875,2.21171498299,6,megan
s,0.298593044281,0.0835859775543,2.35905098915,2.44264292717,7,megan
t,0.21679186821,0.0634188652039,2.51242303848,2.57585096359,8,megan
a,0.187561035156,0.054906129837,2.64507889748,2.69999098778,9,megan
n,0.422977924347,0.050705909729,3.01735210419,3.06806206703,10,megan
c,0.231654882431,0.0241858959198,3.2248210907,3.24901103973,11,megan
e,0.297966957092,0.0539388656616,3.46884799004,3.52279305458,12,megan
=,0.700488805771,0.0648617744446,4.10447502136,4.16934204102,13,megan
c,0.494578838348,0.054141998291,4.54491209984,4.59905910492,14,megan
o,0.170813083649,0.0768311023712,4.63889408112,4.71573090553,15,megan
m,0.321371078491,0.0454199314117,4.9148440361,4.96027398109,16,megan
m,0.188958883286,0.0589430332184,5.04486012459,5.10380792618,17,megan
o,0.288149118423,0.0626909732819,5.27031993866,5.33301401138,18,megan
n,0.167177915573,0.0892329216003,5.34826397896,5.43750190735,19,megan
=,0.6689889431,0.0496549606323,5.96759796143,6.01725912094,20,megan
c,0.302892923355,0.0509350299835,6.21955490112,6.27049708366,21,megan
a,0.300299167633,0.0665171146393,6.45333695412,6.51986002922,22,megan
t,0.296426057816,0.0679421424866,6.68182206154,6.74976992607,23,megan
c,0.182322978973,0.0632798671722,6.80086398125,6.8641500473,24,megan
h,0.20409488678,0.0639879703522,6.94096708298,7.0049700737,25,megan
=,0.622045993805,0.0764639377594,7.48655295372,7.56302404404,26,megan
4,0.451464891434,0.0693798065186,7.86863803864,7.93802499771,27,megan
5,0.251165866852,0.0468459129333,8.07295799255,8.11981105804,28,megan
;,0.236580848694,0.0576808452606,8.25185799599,8.3095459938,29,megan
;,0.182438850403,0.0449919700623,8.38930511475,8.43430399895,30,megan
;,0,0.0701270103455,0,0.0701329708099,0,megan
;,0.245891094208,0.0779070854187,0.167984008789,0.245896816254,1,megan
9,0.598462104797,0.0778419971466,0.688603878021,0.766451835632,2,megan
2,0.442695856094,0.076290845871,1.05500793457,1.131305933,3,megan
=,0.465803861618,0.0726218223572,1.44818902016,1.52082085609,4,megan
d,0.440522909164,0.0726120471954,1.81610202789,1.88871884346,5,megan
i,0.222331047058,0.0581030845642,1.98032999039,2.03843903542,6,megan
s,0.258464097977,0.0726320743561,2.16616201401,2.23880004883,7,megan
t,0.24262213707,0.0707731246948,2.33800792694,2.40879297256,8,megan
a,0.230744123459,0.0721850395203,2.4965698719,2.56876087189,9,megan
n,0.318886995316,0.0543241500854,2.76113295555,2.81546282768,10,megan
c,0.193189144135,0.0584170818329,2.89590597153,2.95432686806,11,megan
e,0.300724983215,0.0553078651428,3.14132189751,3.19663691521,12,megan
=,0.462396860123,0.0581259727478,3.5455930233,3.60372495651,13,megan
c,0.344480991364,0.0505368709564,3.83953690529,3.89007997513,14,megan
o,0.261348009109,0.0552930831909,4.04559087753,4.10089087486,15,megan
m,0.355535030365,0.043869972229,4.35725498199,4.40113592148,16,megan
m,0.229786872864,0.0665669441223,4.52047681808,4.58704996109,17,megan
o,0.293080091476,0.0539960861206,4.75955986977,4.8135638237,18,megan
n,0.297295093536,0.0765872001648,4.98026895523,5.05686187744,19,megan
=,0.474196195602,0.0751330852509,5.37933087349,5.45447087288,20,megan
c,0.385018110275,0.0636801719666,5.70067000389,5.7643558979,21,megan
a,0.336440086365,0.055321931839,5.98178792,6.03711605072,22,megan
t,0.247948884964,0.0708019733429,6.15893483162,6.22974300385,23,megan
c,0.55078291893,0.0831799507141,6.62653803825,6.70972299576,24,megan
h,0.219185113907,0.066575050354,6.77914500237,6.84573483467,25,megan
=,0.70997595787,0.0583438873291,7.43077993393,7.48912882805,26,megan
4,0.631186962128,0.0606789588928,8.00128793716,8.06197190285,27,megan
5,0.238300800323,0.0538339614868,8.18575501442,8.23959493637,28,megan
;,0.47890996933,0.0623109340668,8.60235285759,8.66467094421,29,megan
;,0.197237968445,0.0542469024658,8.74534487724,8.79959797859,30,megan
;,0,0.0859999656677,0,0.0860059261322,0,megan
;,0.258043050766,0.0803830623627,0.177659988403,0.258047819138,1,megan
9,0.66416311264,0.0704851150513,0.771337985992,0.84182882309,2,megan
2,0.42803812027,0.0662951469421,1.13308095932,1.1993830204,3,megan
=,0.415386199951,0.0637922286987,1.48467588425,1.54847097397,4,megan
d,0.422248125076,0.081062078476,1.82586193085,1.90692687035,5,megan
i,0.22120308876,0.0535440444946,1.99352002144,2.0470688343,6,megan
s,0.277802944183,0.0695908069611,2.20173192024,2.27132892609,7,megan
t,0.219937801361,0.0506029129028,2.37106394768,2.42167687416,8,megan
a,0.15679693222,0.0562598705292,2.47160291672,2.5278699398,9,megan
n,0.205312013626,0.0552220344543,2.62169194221,2.67692184448,10,megan
c,0.224319934845,0.049812078476,2.79620194435,2.84601998329,11,megan
e,0.357048034668,0.0647900104523,3.0884578228,3.15325593948,12,megan
=,0.58176612854,0.0650680065155,3.60515594482,3.67023181915,13,megan
c,0.315722942352,0.0693020820618,3.85157799721,3.92088699341,14,megan
o,0.168651103973,0.0440030097961,3.97622489929,4.02023482323,15,megan
m,0.303396940231,0.0551948547363,4.22442293167,4.2796318531,16,megan
m,0.200536966324,0.0569441318512,4.36802101135,4.42497086525,17,megan
o,0.294958114624,0.0551280975342,4.60785079002,4.6629858017,18,megan
n,0.229052066803,0.0734419822693,4.76345992088,4.83690881729,19,megan
=,0.295767068863,0.0597560405731,4.99947285652,5.05923485756,20,megan
c,0.297693967819,0.0583040714264,5.23886179924,5.29717278481,21,megan
a,0.373913049698,0.076033115387,5.53674197197,5.6127820015,22,megan
t,0.224962234497,0.0498502254486,5.71185493469,5.76171088219,23,megan
c,0.258459091187,0.0675830841064,5.9027299881,5.97031998634,24,megan
h,0.208953142166,0.0539190769196,6.05776190758,6.1116938591,25,megan
=,0.533740997314,0.0622529983521,6.52925395966,6.59151101112,26,megan
4,0.54731798172,0.0605309009552,7.01603889465,7.07657694817,27,megan
5,0.227537870407,0.0570349693298,7.18654298782,7.24358391762,28,megan
;,0.252084970474,0.0591809749603,7.37944793701,7.43863201141,29,megan
;,0.187658071518,0.0535731315613,7.51353383064,7.56710886955,30,megan
;,0,0.0562570095062,0,0.0562632083893,0,megan
;,0.221538066864,0.0775320529938,0.14400601387,0.221544027328,1,megan
9,0.480800867081,0.0778779983521,0.546928167343,0.624813079834,2,megan
2,0.41952419281,0.0779101848602,0.888543128967,0.966459035873,3,megan
=,0.517918109894,0.0867319107056,1.31972813606,1.40646910667,4,megan
d,0.557250022888,0.0581471920013,1.81883215904,1.87698507309,5,megan
i,0.202661037445,0.0750968456268,1.94639706612,2.02149915695,6,megan
s,0.352113962173,0.0964450836182,2.20206618309,2.29851603508,7,megan
t,0.164578914642,0.0666069984436,2.30003619194,2.36665320396,8,megan
a,0.189606189728,0.0549421310425,2.43470001221,2.48964905739,9,megan
n,0.246349096298,0.0653619766235,2.61568808556,2.68105602264,10,megan
c,0.233505964279,0.0624129772186,2.78678202629,2.84920120239,11,megan
e,0.335958003998,0.0638031959534,3.05893611908,3.12274503708,12,megan
=,0.55690407753,0.06627202034,3.54956817627,3.61584615707,13,megan
c,0.280503988266,0.0468180179596,3.78325414658,3.83007907867,14,megan
o,0.19215297699,0.0538818836212,3.92152404785,3.97541308403,15,megan
m,0.281179904938,0.0524039268494,4.15029811859,4.20271515846,16,megan
m,0.203526973724,0.0639860630035,4.28984212875,4.3538351059,17,megan
o,0.283333063126,0.0396909713745,4.53348398209,4.57318115234,18,megan
n,0.390017986298,0.0891890525818,4.83431315422,4.92350912094,19,megan
=,0.781757116318,0.0569889545441,5.55908107758,5.61607599258,20,megan
c,0.307327032089,0.0442941188812,5.82211399078,5.86641407013,21,megan
a,0.293392896652,0.0569717884064,6.05853509903,6.11551213264,22,megan
t,0.186289787292,0.0611839294434,6.1836400032,6.24483108521,23,megan
c,0.246469974518,0.0605390071869,6.36957120895,6.43011713028,24,megan
h,0.254500150681,0.100207090378,6.52385997772,6.62408304214,25,megan
=,0.890661001205,0.0647780895233,7.34974598885,7.41453099251,26,megan
4,0.492547035217,0.0527539253235,7.78954005241,7.84230113029,27,megan
5,0.277734994888,0.0585079193115,8.00876808167,8.06728100777,28,megan
;,0.560688018799,0.0609221458435,8.50853300095,8.56946206093,29,megan
;,0.199689149857,0.0623481273651,8.64587497711,8.70822811127,30,megan
;,0,0.0548579692841,0,0.0548632144928,0,megan
;,0.2311398983,0.0807468891144,0.150394201279,0.231146097183,1,megan
9,0.53409910202,0.0803411006927,0.604150056839,0.684498071671,2,megan
2,0.50131893158,0.0735778808594,1.03189206123,1.10547709465,3,megan
=,0.580201864243,0.0726108551025,1.53948116302,1.61210203171,4,megan
d,0.382936000824,0.0721740722656,1.85024499893,1.92242503166,5,megan
i,0.213402032852,0.0627410411835,2.0009059906,2.06365299225,6,megan
s,0.234566926956,0.0679919719696,2.16747999191,2.23547911644,7,megan
t,0.221904993057,0.0704748630524,2.31891012192,2.38939404488,8,megan
a,0.182951927185,0.0648760795593,2.43698716164,2.50186920166,9,megan
n,0.31171298027,0.0771129131317,2.67158699036,2.7487051487,10,megan
c,0.196901082993,0.0508360862732,2.81765413284,2.86849212646,11,megan
e,0.305867910385,0.0521309375763,3.0713891983,3.12352514267,12,megan
=,0.601259946823,0.076486825943,3.59616208076,3.67265510559,13,megan
c,0.29989695549,0.0651659965515,3.8308930397,3.89606404305,14,megan
o,0.214240074158,0.0598540306091,3.98527812958,4.04513907433,15,megan
m,0.29368185997,0.0497138500214,4.22924518585,4.27897000313,16,megan
m,0.20881485939,0.0509929656982,4.38706898689,4.43806815147,17,megan
o,0.29758310318,0.0425970554352,4.64205503464,4.68465805054,18,megan
n,0.308979988098,0.0801520347595,4.87088298798,4.9510409832,19,megan
=,0.697546005249,0.0662920475006,5.50213718414,5.56843519211,20,megan
c,0.274733066559,0.049595117569,5.72727513313,5.77687501907,21,megan
a,0.315099000931,0.0718770027161,5.97049713135,6.04237914085,22,megan
t,0.214439153671,0.0718801021576,6.11305618286,6.18494200706,23,megan
c,0.245380163193,0.0881171226501,6.27031898499,6.3584420681,24,megan
h,0.211699008942,0.0878129005432,6.39420104027,6.48202800751,25,megan
=,0.799727916718,0.0550611019135,7.13887214661,7.19393920898,26,megan
4,0.361651182175,0.0523791313171,7.44814419746,7.50052905083,27,megan
5,0.224031925201,0.0570209026337,7.61515498161,7.67218112946,28,megan
;,0.276139974594,0.0591759681702,7.83211803436,7.89130115509,29,megan
;,0.189476013184,0.0537760257721,7.96781921387,8.02160000801,30,megan
;,0,0.0616159439087,0,0.0616230964661,0,megan
;,0.234255075455,0.078232049942,0.156023025513,0.234261035919,1,megan
9,0.573329925537,0.0810010433197,0.648352146149,0.729359149933,2,megan
2,0.409917116165,0.0697269439697,0.988541126251,1.05827498436,3,megan
=,0.689066886902,0.0612890720367,1.61631798744,1.67761707306,4,megan
d,0.313739061356,0.0382790565491,1.89178013802,1.93006515503,5,megan
i,0.172846078873,0.0524520874023,2.01217412949,2.06463217735,6,megan
s,0.207347154617,0.0552909374237,2.16422915459,2.21952700615,7,megan
t,0.198942899704,0.0549700260162,2.30820202827,2.36318302155,8,megan
a,0.156750917435,0.0549349784851,2.41001915932,2.46496009827,9,megan
n,0.240005016327,0.0612020492554,2.58882212639,2.65003108978,10,megan
c,0.193894147873,0.0471351146698,2.73558115959,2.78272199631,11,megan
e,0.293395996094,0.0539820194244,2.97499418259,3.02898311615,12,megan
=,0.432926177979,0.0768389701843,3.33108210564,3.40792703629,13,megan
c,0.533127784729,0.06090092659,3.80330920219,3.86421608925,14,megan
o,0.25560593605,0.0619909763336,3.99692320824,4.05892109871,15,megan
m,0.23210310936,0.0513529777527,4.17767214775,4.22903609276,16,megan
m,0.183948040009,0.0498921871185,4.31173014641,4.36162805557,17,megan
o,0.208748102188,0.0694239139557,4.45105409622,4.52048420906,18,megan
n,0.190904855728,0.0566718578339,4.58528709412,4.64196419716,19,megan
=,0.315159797668,0.0567100048065,4.8437371254,4.90045309067,20,megan
c,0.440951108932,0.0534830093384,5.23120498657,5.28469419479,21,megan
a,0.388108968735,0.0694139003754,5.54990005493,5.61932015419,22,megan
t,0.264626026154,0.0708711147308,5.74365520477,5.81453204155,23,megan
c,0.300770998001,0.0382759571075,6.00615000725,6.04443216324,24,megan
h,0.266134023666,0.0591759681702,6.21310520172,6.27229404449,25,megan
=,0.548259019852,0.0832331180573,6.67813301086,6.76137304306,26,megan
4,0.600436925888,0.0736498832703,7.20492100716,7.27857708931,27,megan
5,0.39897608757,0.0549831390381,7.54891300201,7.60390305519,28,megan
;,0.454033136368,0.0637140274048,7.93923211098,8.00295305252,29,megan
;,0.202960014343,0.0556151866913,8.08657813072,8.14219999313,30,megan
;,0,0.0588808059692,0,0.0588870048523,0,megan
;,0.239488840103,0.0849900245667,0.154499053955,0.239495038986,1,megan
9,0.577084064484,0.0820770263672,0.649506092072,0.731589078903,2,megan
2,0.388913154602,0.0850050449371,0.953413963318,1.03842496872,3,megan
=,0.465791940689,0.0732779502869,1.34592700005,1.41921401024,4,megan
d,0.360065937042,0.0651500225067,1.64084410667,1.70600008965,5,megan
i,0.193871974945,0.0542249679565,1.78049087524,1.83472299576,6,megan
s,0.218434095383,0.0663120746613,1.93261194229,1.99893093109,7,megan
t,0.190557003021,0.0453689098358,2.07780003548,2.12317991257,8,megan
a,0.185391902924,0.0750880241394,2.18810391426,2.26319909096,9,megan
n,0.272700071335,0.0570220947266,2.40378308296,2.46081209183,10,megan
c,0.204484939575,0.0538938045502,2.55437302589,2.608273983,11,megan
e,0.327698945999,0.0676429271698,2.8144299984,2.88207888603,12,megan
=,0.662279844284,0.0720739364624,3.40463590622,3.47671604156,13,megan
c,0.270452022552,0.0584321022034,3.61665511131,3.67509388924,14,megan
o,0.230299949646,0.0567288398743,3.79022502899,3.8469619751,15,megan
m,0.199676990509,0.00858998298645,3.98131203651,3.98991203308,16,megan
m,0.166687965393,0.0683090686798,4.07969307899,4.14800691605,17,megan
o,0.676738977432,0.0665278434753,4.68990397453,4.75643801689,18,megan
n,0.183820962906,0.0664360523224,4.80728793144,4.8737308979,19,megan
=,0.680057048798,0.0607011318207,5.42664504051,5.48735189438,20,megan
c,0.31459403038,0.0442788600922,5.69695997238,5.74124503136,21,megan
a,0.331306934357,0.0467939376831,5.98147201538,6.02827310562,22,megan
t,0.231693029404,0.0524411201477,6.16072487831,6.21317195892,23,megan
c,0.202846050262,0.0584030151367,6.30516695976,6.36357688904,24,megan
h,0.204756975174,0.0723268985748,6.43759489059,6.50993609428,25,megan
=,0.732595920563,0.0718901157379,7.09830307961,7.17020010948,26,megan
4,0.369203090668,0.0524840354919,7.41502308846,7.46751308441,27,megan
5,0.222676992416,0.0539729595184,7.58372497559,7.63770699501,28,megan
;,0.252193927765,0.0584208965302,7.77749800682,7.83592700958,29,megan
;,0.204658985138,0.0567209720612,7.92543792725,7.98216509819,30,megan
;,0,0.0575230121613,0,0.0575289726257,0,megan
;,0.2228910923,0.0709609985352,0.151929855347,0.222896814346,1,megan
9,0.521950006485,0.0749881267548,0.598891973495,0.673884868622,2,megan
2,0.353631019592,0.0767538547516,0.875768899918,0.952529907227,3,megan
=,0.824744939804,0.0594930648804,1.64101886749,1.70052194595,4,megan
d,0.509413957596,0.0525448322296,2.09788894653,2.15044093132,5,megan
i,0.200941801071,0.0495917797089,2.24923992157,2.29883885384,6,megan
s,0.203736782074,0.0718839168549,2.38109278679,2.45298290253,7,megan
t,0.226156949997,0.0513639450073,2.5558848381,2.60725784302,8,megan
a,0.177139043808,0.0470731258392,2.68595194817,2.73303079605,9,megan
n,0.246959209442,0.0652050971985,2.86770582199,2.932918787,10,megan
c,0.221109867096,0.0482568740845,3.040558815,3.08882188797,11,megan
e,0.266551017761,0.0591459274292,3.24796295166,3.30711483955,12,megan
=,0.40428686142,0.0553090572357,3.59694194794,3.65225696564,13,megan
c,0.558806180954,0.0637831687927,4.0919649601,4.15575480461,14,megan
o,0.261047124863,0.0556030273438,4.29740786552,4.35301780701,15,megan
m,0.206758022308,0.0566909313202,4.44747495651,4.50417685509,16,megan
m,0.200634002686,0.0676741600037,4.58043599129,4.64811491966,17,megan
o,0.25106215477,0.0541970729828,4.77730083466,4.8315038681,18,megan
n,0.272638082504,0.0582730770111,4.99166584015,5.04994487762,19,megan
=,0.503112077713,0.0850071907043,5.4097700119,5.49478387833,20,megan
c,0.568719148636,0.0552940368652,5.92319583893,5.97849583626,21,megan
a,0.316233873367,0.0441658496857,6.19526386261,6.23943591118,22,megan
t,0.198142051697,0.0570111274719,6.33639478683,6.39341282845,23,megan
c,0.202071905136,0.0740327835083,6.46443390846,6.53847289085,24,megan
h,0.229807853699,0.0666480064392,6.6275908947,6.69425392151,25,megan
=,1.17137503624,0.0651729106903,7.73379588127,7.79897499084,26,megan
4,0.595286846161,0.0704410076141,8.25864195824,8.32908892632,27,megan
5,0.238993167877,0.0485191345215,8.44911599159,8.49764180183,28,megan
;,0.196171045303,0.0608880519867,8.58439898491,8.64529299736,29,megan
;,0.201545953751,0.0509719848633,8.7349729538,8.78595089912,30,megan
;,0,0.0606489181519,0,0.0606551170349,0,megan
;,0.216150045395,0.0682141780853,0.147936105728,0.216156005859,1,megan
9,0.472124099731,0.0623700618744,0.557690143585,0.620067119598,2,megan
2,0.316790103912,0.0736739635468,0.800806045532,0.874486923218,3,megan
=,0.480496883392,0.0668079853058,1.21449303627,1.28131103516,4,megan
d,0.563951969147,0.0693690776825,1.70907902718,1.77845311165,5,megan
i,0.204668998718,0.0665857791901,1.84716200829,1.91375303268,6,megan
s,0.191525936127,0.0611939430237,1.97749304771,2.0386929512,7,megan
t,0.186641931534,0.0541920661926,2.10994195938,2.16414403915,8,megan
a,0.140336036682,0.0577480792999,2.19253110886,2.25028514862,9,megan
n,0.219527006149,0.0585088729858,2.3535490036,2.41206502914,10,megan
c,0.145151853561,0.0298027992249,2.46889901161,2.49870705605,11,megan
e,0.290158987045,0.041050195694,2.71800613403,2.75906300545,12,megan
=,0.847954034805,0.0751249790192,3.49083614349,3.56596708298,13,megan
c,0.344638109207,0.0704460144043,3.76502799988,3.83547997475,14,megan
o,0.207561969757,0.0453970432281,3.92719197273,3.97259712219,15,megan
m,0.136413097382,0.00859904289246,4.05500507355,4.06361603737,16,megan
m,0.18768286705,0.0569767951965,4.18571305275,4.24269509315,17,megan
o,0.563856840134,0.0654728412628,4.68409705162,4.74957609177,18,megan
n,0.202043771744,0.0824477672577,4.80369305611,4.88614702225,19,megan
=,0.857371807098,0.0634410381317,5.59762310982,5.66107106209,20,megan
c,0.296907186508,0.0467970371246,5.84773302078,5.89453601837,21,megan
a,0.312082052231,0.0525891780853,6.10722708702,6.15982103348,22,megan
t,0.215739011765,0.0541429519653,6.26882314682,6.32297205925,23,megan
c,0.196119070053,0.0454239845276,6.41951799393,6.46494793892,24,megan
h,0.191241025925,0.0567111968994,6.55404496193,6.61076998711,25,megan
=,0.716588020325,0.0580430030823,7.21259307861,7.27064204216,26,megan
4,0.381240129471,0.0467879772186,7.54704499245,7.59383893013,27,megan
5,0.222003936768,0.0457339286804,7.72331500053,7.76905608177,28,megan
;,0.220383882523,0.0581810474396,7.88551807404,7.94370508194,29,megan
;,0.187945127487,0.0622720718384,8.01119112968,8.07347011566,30,megan
;,0,0.0575160980225,0,0.0575230121613,0,megan
;,0.233104944229,0.0791759490967,0.153930187225,0.233112096786,1,megan
9,0.47256398201,0.0703599452972,0.556133031845,0.6265001297,2,megan
2,0.28880906105,0.0664961338043,0.77844619751,0.844950199127,3,megan
=,0.71937417984,0.0621511936188,1.43567109108,1.4978260994,4,megan
d,0.325657129288,0.0652101039886,1.69611811638,1.76133108139,5,megan
i,0.213056087494,0.0640881061554,1.84508609772,1.90917801857,6,megan
s,0.196516036987,0.0567469596863,1.98485398293,2.04160618782,7,megan
t,0.212839126587,0.0619561672211,2.13573813438,2.19770002365,8,megan
a,0.157943964005,0.0609087944031,2.23277306557,2.2936861515,9,megan
n,0.240323781967,0.0540828704834,2.41901302338,2.47310209274,10,megan
c,0.158084869385,0.0383949279785,2.5387032032,2.57710409164,11,megan
e,0.281439065933,0.0520210266113,2.76812005043,2.82014799118,12,megan
=,0.592362880707,0.0742158889771,3.28626704216,3.36049008369,13,megan
c,0.561863899231,0.0584328174591,3.78969907761,3.84813714027,14,megan
o,0.207540988922,0.0524001121521,3.94483804703,3.99724602699,15,megan
m,0.201887130737,0.042505979538,4.10421919823,4.14673614502,16,megan
m,0.19903588295,0.0552799701691,4.24797701836,4.30326318741,17,megan
o,0.194580078125,0.06547498703,4.37708210945,4.44256210327,18,megan
n,0.176885843277,0.0767829418182,4.47718501091,4.55397415161,19,megan
=,0.553736925125,0.0566618442535,4.97426009178,5.03092813492,20,megan
c,0.285462856293,0.057746887207,5.20197606087,5.25972914696,21,megan
a,0.288197040558,0.0622720718384,5.42790102959,5.49017810822,22,megan
t,0.180805921555,0.0407400131226,5.56796717644,5.60871315002,23,megan
c,0.218645095825,0.0583651065826,5.72824716568,5.78661704063,24,megan
h,0.162549972534,0.0542449951172,5.83654904366,5.89080810547,25,megan
=,0.816926002502,0.0429599285126,6.61051821709,6.65348315239,26,megan
4,0.33398604393,0.0242269039154,6.92027807236,6.94450902939,27,megan
5,0.228363990784,0.0512712001801,7.09737110138,7.14864611626,28,megan
;,0.363063097,0.067939043045,7.39249420166,7.46043801308,29,megan
;,0.214458942413,0.0651857852936,7.54176712036,7.60695910454,30,megan
;,0,0.0220730304718,0,0.0220811367035,0,megan
;,0.200748920441,0.0888848304749,0.11186504364,0.200756072998,1,megan
9,0.492408037186,0.0566940307617,0.54757809639,0.60427904129,2,megan
2,0.305691957474,0.087532043457,0.765739202499,0.853277206421,3,megan
=,0.972067117691,0.076366186142,1.66143703461,1.73781514168,4,megan
d,0.31582903862,0.0668008327484,1.91046714783,1.97727608681,5,megan
i,0.181427955627,0.0597190856934,2.03217601776,2.09190201759,6,megan
s,0.172018051147,0.0527241230011,2.15147018433,2.20420098305,7,megan
t,0.182615041733,0.0400609970093,2.2940261364,2.3340921402,8,megan
a,0.12814116478,0.0596060752869,2.36256098747,2.42217111588,9,megan
n,0.254893064499,0.062313079834,2.55514121056,2.61745810509,10,megan
c,0.148035049438,0.0527691841125,2.65040612221,2.70318007469,11,megan
e,0.274790048599,0.0637090206146,2.86148715019,2.9252011776,12,megan
=,0.709612131119,0.0753240585327,3.49577403069,3.57110500336,13,megan
c,0.255626916885,0.0610318183899,3.69036817551,3.75140810013,14,megan
o,0.232208013535,0.0596911907196,3.86288499832,3.92258310318,15,megan
m,0.218575000763,0.0538358688354,4.02762198448,4.08147215843,16,megan
m,0.190490007401,0.0622251033783,4.15589118004,4.21812105179,17,megan
o,0.210592985153,0.0590920448303,4.30739116669,4.36649012566,18,megan
n,0.154354095459,0.0676109790802,4.39413404465,4.46175098419,19,megan
=,0.726598024368,0.0764400959015,5.04429197311,5.12074017525,20,megan
c,0.308992147446,0.0594391822815,5.29384613037,5.35329008102,21,megan
a,0.281913995743,0.0491979122162,5.5265610218,5.57576608658,22,megan
t,0.164411067963,0.0605030059814,5.63047003746,5.69097900391,23,megan
c,0.216636896133,0.0640468597412,5.78305912018,5.84711313248,24,megan
h,0.19166302681,0.0740251541138,5.90069198608,5.97473311424,25,megan
=,0.851807117462,0.0765280723572,6.6759750843,6.7525100708,26,megan
4,0.362231969833,0.0619139671326,6.97629499435,7.03821516037,27,megan
5,0.245382070541,0.0512659549713,7.17041015625,7.22168302536,28,megan
;,0.503520965576,0.0508031845093,7.62312698364,7.67393803596,29,megan
;,0.196979999542,0.0456368923187,7.77447104454,7.82011508942,30,megan
;,0,0.0573358535767,0,0.057343006134,0,megan
;,0.197695970535,0.0552890300751,0.142407894135,0.197702884674,1,megan
9,0.735599040985,0.0693490505219,0.808657884598,0.878012895584,2,megan
2,0.248224973679,0.066771030426,0.99011182785,1.05688905716,3,megan
=,0.714575052261,0.0651550292969,1.63952994347,1.70469498634,4,megan
d,0.309290885925,0.0684599876404,1.88036298752,1.94882893562,5,megan
i,0.184554100037,0.0396580696106,2.02525782585,2.06492304802,6,megan
s,0.175431013107,0.0429649353027,2.15772485733,2.20069694519,7,megan
t,0.214679956436,0.059800863266,2.31260299683,2.37241387367,8,megan
a,0.589625835419,0.0832028388977,2.81902599335,2.9022359848,9,megan
n,0.251587867737,0.064101934433,3.00651192665,3.07062101364,10,megan
c,0.198652982712,0.049978017807,3.15518784523,3.20517086983,11,megan
e,0.312227964401,0.051372051239,3.41604399681,3.46742200851,12,megan
=,0.382272005081,0.0878059864044,3.71050906181,3.79832196236,13,megan
c,0.493015050888,0.0726408958435,4.13088393211,4.20353198051,14,megan
o,0.231273889542,0.0608940124512,4.30126285553,4.36216282845,15,megan
m,0.200981140137,0.0369091033936,4.4653339386,4.50225400925,16,megan
m,0.175904989243,0.0442879199982,4.59695386887,4.64124703407,17,megan
o,0.204164028168,0.0556261539459,4.74549102783,4.80112195015,18,megan
